frequency,angle,length,velocity,thickness,target
-0.2812546,-1.146403,-0.9169993,1.3129357,-0.79107815,0.73603314
-0.12260119,-1.146403,-0.9169993,1.3129357,-0.79107815,0.74268085
0.08364822,-1.146403,-0.9169993,1.3129357,-0.79107815,0.8426625
0.35335898,-1.146403,-0.9169993,1.3129357,-0.79107815,0.825644
0.67066574,-1.146403,-0.9169993,1.3129357,-0.79107815,0.825644
1.0831646,-1.146403,-0.9169993,1.3129357,-0.79107815,0.7886828
1.622586,-1.146403,-0.9169993,1.3129357,-0.79107815,0.7315128
2.2571995,-1.146403,-0.9169993,1.3129357,-0.79107815,0.6743427
3.0504665,-1.146403,-0.9169993,1.3129357,-0.79107815,0.580743
-0.6620227,-1.146403,-0.9169993,0.29800728,-0.7894463,0.5572367
-0.59856135,-1.146403,-0.9169993,0.29800728,-0.7894463,0.5904752
-0.51923466,-1.146403,-0.9169993,0.29800728,-0.7894463,0.6300954
-0.4081773,-1.146403,-0.9169993,0.29800728,-0.7894463,0.6699818
-0.2812546,-1.146403,-0.9169993,0.29800728,-0.7894463,0.746563
-0.12260119,-1.146403,-0.9169993,0.29800728,-0.7894463,0.81303996
0.08364822,-1.146403,-0.9169993,0.29800728,-0.7894463,0.83617425
0.35335898,-1.146403,-0.9169993,0.29800728,-0.7894463,0.839365
0.67066574,-1.146403,-0.9169993,0.29800728,-0.7894463,0.82899463
1.0831646,-1.146403,-0.9169993,0.29800728,-0.7894463,0.782195
1.622586,-1.146403,-0.9169993,0.29800728,-0.7894463,0.7119953
2.2571995,-1.146403,-0.9169993,0.29800728,-0.7894463,0.6449864
3.0504665,-1.146403,-0.9169993,0.29800728,-0.7894463,0.58489114
-0.6620227,-1.146403,-0.9169993,-0.72334456,-0.78717244,0.614992
-0.59856135,-1.146403,-0.9169993,-0.72334456,-0.78717244,0.64503956
-0.51923466,-1.146403,-0.9169993,-0.72334456,-0.78717244,0.6851915
-0.4081773,-1.146403,-0.9169993,-0.72334456,-0.78717244,0.7319915
-0.2812546,-1.146403,-0.9169993,-0.72334456,-0.78717244,0.7854389
-0.12260119,-1.146403,-0.9169993,-0.72334456,-0.78717244,0.8391524
0.08364822,-1.146403,-0.9169993,-0.72334456,-0.78717244,0.8657432
0.35335898,-1.146403,-0.9169993,-0.72334456,-0.78717244,0.84899086
0.67066574,-1.146403,-0.9169993,-0.72334456,-0.78717244,0.8224001
1.0831646,-1.146403,-0.9169993,-0.72334456,-0.78717244,0.7588481
1.622586,-1.146403,-0.9169993,-0.72334456,-0.78717244,0.66843957
2.2571995,-1.146403,-0.9169993,-0.72334456,-0.78717244,0.60143065
3.0504665,-1.146403,-0.9169993,-0.72334456,-0.78717244,0.5479831
-0.6620227,-1.146403,-0.9169993,-1.2308085,-0.78562504,0.5161274
-0.59856135,-1.146403,-0.9169993,-1.2308085,-0.78562504,0.62222457
-0.51923466,-1.146403,-0.9169993,-1.2308085,-0.78562504,0.6884358
-0.4081773,-1.146403,-0.9169993,-1.2308085,-0.78562504,0.73470354
-0.2812546,-1.146403,-0.9169993,-1.2308085,-0.78562504,0.7878851
-0.12260119,-1.146403,-0.9169993,-1.2308085,-0.78562504,0.837344
0.08364822,-1.146403,-0.9169993,-1.2308085,-0.78562504,0.8538306
0.35335898,-1.146403,-0.9169993,-1.2308085,-0.78562504,0.81713516
0.67066574,-1.146403,-0.9169993,-1.2308085,-0.78562504,0.79373515
1.0831646,-1.146403,-0.9169993,-1.2308085,-0.78562504,0.7168878
1.622586,-1.146403,-0.9169993,-1.2308085,-0.78562504,0.6171723
2.2571995,-1.146403,-0.9169993,-1.2308085,-0.78562504,0.5070864
3.0504665,-1.146403,-0.9169993,-1.2308085,-0.78562504,0.4172096
-0.4081773,-0.43648294,-0.9169993,1.3129357,-0.73878783,0.5567581
-0.2812546,-0.43648294,-0.9169993,1.3129357,-0.73878783,0.7038054
-0.12260119,-0.43648294,-0.9169993,1.3129357,-0.73878783,0.76044345
0.08364822,-0.43648294,-0.9169993,1.3129357,-0.73878783,0.8069774
0.35335898,-0.43648294,-0.9169993,1.3129357,-0.73878783,0.80352086
0.67066574,-0.43648294,-0.9169993,1.3129357,-0.73878783,0.7830458
1.0831646,-0.43648294,-0.9169993,1.3129357,-0.73878783,0.6894461
1.622586,-0.43648294,-0.9169993,1.3129357,-0.73878783,0.58201927
2.2571995,-0.43648294,-0.9169993,1.3129357,-0.73878783,0.47485843
3.0504665,-0.43648294,-0.9169993,1.3129357,-0.73878783,0.37088853
-0.59856135,-0.43648294,-0.9169993,-0.72334456,-0.7312561,0.59209734
-0.51923466,-0.43648294,-0.9169993,-0.72334456,-0.7312561,0.66601974
-0.4081773,-0.43648294,-0.9169993,-0.72334456,-0.7312561,0.71308553
-0.2812546,-0.43648294,-0.9169993,-0.72334456,-0.7312561,0.7766375
-0.12260119,-0.43648294,-0.9169993,-0.72334456,-0.7312561,0.81014174
0.08364822,-0.43648294,-0.9169993,-0.72334456,-0.7312561,0.8032283
0.35335898,-0.43648294,-0.9169993,-0.72334456,-0.7312561,0.75589675
0.67066574,-0.43648294,-0.9169993,-0.72334456,-0.7312561,0.70191705
1.0831646,-0.43648294,-0.9169993,-0.72334456,-0.7312561,0.5939587
1.622586,-0.43648294,-0.9169993,-0.72334456,-0.7312561,0.45249566
2.2571995,-0.43648294,-0.9169993,-0.72334456,-0.7312561,0.36128926
-0.6620227,0.27343708,-0.9169993,1.3129357,-0.44460693,0.64285904
-0.59856135,0.27343708,-0.9169993,1.3129357,-0.44460693,0.70641106
-0.51923466,0.27343708,-0.9169993,1.3129357,-0.44460693,0.7633153
-0.4081773,0.27343708,-0.9169993,1.3129357,-0.44460693,0.810115
-0.2812546,0.27343708,-0.9169993,1.3129357,-0.44460693,0.8268673
-0.12260119,0.27343708,-0.9169993,1.3129357,-0.44460693,0.82021964
0.08364822,0.27343708,-0.9169993,1.3129357,-0.44460693,0.76012456
0.35335898,0.27343708,-0.9169993,1.3129357,-0.44460693,0.6261069
0.67066574,0.27343708,-0.9169993,1.3129357,-0.44460693,0.4724122
-0.78894544,0.27343708,-0.9169993,0.29800728,-0.43293786,0.4840057
-0.7572148,0.27343708,-0.9169993,0.29800728,-0.43293786,0.5414417
-0.71596485,0.27343708,-0.9169993,0.29800728,-0.43293786,0.6055256
-0.6620227,0.27343708,-0.9169993,0.29800728,-0.43293786,0.6696093
-0.59856135,0.27343708,-0.9169993,0.29800728,-0.43293786,0.72704554
-0.51923466,0.27343708,-0.9169993,0.29800728,-0.43293786,0.7677294
-0.4081773,0.27343708,-0.9169993,0.29800728,-0.43293786,0.7884702
-0.2812546,0.27343708,-0.9169993,0.29800728,-0.43293786,0.78873634
-0.12260119,0.27343708,-0.9169993,0.29800728,-0.43293786,0.74885017
0.08364822,0.27343708,-0.9169993,0.29800728,-0.43293786,0.66535467
0.35335898,0.27343708,-0.9169993,0.29800728,-0.43293786,0.5113942
0.67066574,0.27343708,-0.9169993,0.29800728,-0.43293786,0.33057672
-0.78894544,0.27343708,-0.9169993,-0.72334456,-0.416678,0.4423379
-0.7572148,0.27343708,-0.9169993,-0.72334456,-0.416678,0.51918525
-0.71596485,0.27343708,-0.9169993,-0.72334456,-0.416678,0.6026803
-0.6620227,0.27343708,-0.9169993,-0.72334456,-0.416678,0.66623235
-0.59856135,0.27343708,-0.9169993,-0.72334456,-0.416678,0.71303236
-0.51923466,0.27343708,-0.9169993,-0.72334456,-0.416678,0.7398889
-0.4081773,0.27343708,-0.9169993,-0.72334456,-0.416678,0.733507
-0.2812546,0.27343708,-0.9169993,-0.72334456,-0.416678,0.7069162
-0.12260119,0.27343708,-0.9169993,-0.72334456,-0.416678,0.6404392
0.08364822,0.27343708,-0.9169993,-0.72334456,-0.416678,0.54737145
0.35335898,0.27343708,-0.9169993,-0.72334456,-0.416678,0.41415173
-0.78894544,0.27343708,-0.9169993,-1.2308085,-0.40561214,0.44395986
-0.7572148,0.27343708,-0.9169993,-1.2308085,-0.40561214,0.52080745
-0.71596485,0.27343708,-0.9169993,-1.2308085,-0.40561214,0.5976548
-0.6620227,0.27343708,-0.9169993,-1.2308085,-0.40561214,0.6612068
-0.59856135,0.27343708,-0.9169993,-1.2308085,-0.40561214,0.6949772
-0.51923466,0.27343708,-0.9169993,-1.2308085,-0.40561214,0.7119953
-0.4081773,0.27343708,-0.9169993,-1.2308085,-0.40561214,0.6891272
-0.2812546,0.27343708,-0.9169993,-1.2308085,-0.40561214,0.6463158
-0.12260119,0.27343708,-0.9169993,-1.2308085,-0.40561214,0.5902092
0.08364822,0.27343708,-0.9169993,-1.2308085,-0.40561214,0.4974074
0.35335898,0.27343708,-0.9169993,-1.2308085,-0.40561214,0.39157617
-0.8524068,0.74671715,-0.9169993,1.3129357,0.22304507,0.59991497
-0.8365415,0.74671715,-0.9169993,1.3129357,0.22304507,0.6307602
-0.81591654,0.74671715,-0.9169993,1.3129357,0.22304507,0.6647964
-0.78894544,0.74671715,-0.9169993,1.3129357,0.22304507,0.68872833
-0.7572148,0.74671715,-0.9169993,1.3129357,0.22304507,0.71611685
-0.71596485,0.74671715,-0.9169993,1.3129357,0.22304507,0.80386615
-0.6620227,0.74671715,-0.9169993,1.3129357,0.22304507,0.8682162
-0.59856135,0.74671715,-0.9169993,1.3129357,0.22304507,0.8924135
-0.51923466,0.74671715,-0.9169993,1.3129357,0.22304507,0.87247044
-0.4081773,0.74671715,-0.9169993,1.3129357,0.22304507,0.8458796
-0.2812546,0.74671715,-0.9169993,1.3129357,0.22304507,0.7958892
-0.12260119,0.74671715,-0.9169993,1.3129357,0.22304507,0.7222326
0.08364822,0.74671715,-0.9169993,1.3129357,0.22304507,0.63182384
0.35335898,0.74671715,-0.9169993,1.3129357,0.22304507,0.5076449
-0.8524068,0.74671715,-0.9169993,-0.72334456,0.29727373,0.57515895
-0.8365415,0.74671715,-0.9169993,-0.72334456,0.29727373,0.61291784
-0.81591654,0.74671715,-0.9169993,-0.72334456,0.29727373,0.6809904
-0.78894544,0.74671715,-0.9169993,-0.72334456,0.29727373,0.72566277
-0.7572148,0.74671715,-0.9169993,-0.72334456,0.29727373,0.7599651
-0.71596485,0.74671715,-0.9169993,-0.72334456,0.29727373,0.7910763
-0.6620227,0.74671715,-0.9169993,-0.72334456,0.29727373,0.8086259
-0.59856135,0.74671715,-0.9169993,-0.72334456,0.29727373,0.7724624
-0.51923466,0.74671715,-0.9169993,-0.72334456,0.29727373,0.7091766
-0.4081773,0.74671715,-0.9169993,-0.72334456,0.29727373,0.6158429
-0.2812546,0.74671715,-0.9169993,-0.72334456,0.29727373,0.5594703
-0.12260119,0.74671715,-0.9169993,-0.72334456,0.29727373,0.49964103
0.08364822,0.74671715,-0.9169993,-0.72334456,0.29727373,0.43316403
0.35335898,0.74671715,-0.9169993,-0.72334456,0.29727373,0.3228122
-0.8524068,1.456637,-0.9169993,1.3129357,1.1628771,0.537533
-0.8365415,1.456637,-0.9169993,1.3129357,1.1628771,0.5705055
-0.81591654,1.456637,-0.9169993,1.3129357,1.1628771,0.606669
-0.78894544,1.456637,-0.9169993,1.3129357,1.1628771,0.6228894
-0.7572148,1.456637,-0.9169993,1.3129357,1.1628771,0.6356531
-0.71596485,1.456637,-0.9169993,1.3129357,1.1628771,0.69840735
-0.6620227,1.456637,-0.9169993,1.3129357,1.1628771,0.748132
-0.59856135,1.456637,-0.9169993,1.3129357,1.1628771,0.75743896
-0.51923466,1.456637,-0.9169993,1.3129357,1.1628771,0.7303162
-0.4081773,1.456637,-0.9169993,1.3129357,1.1628771,0.7095754
-0.2812546,1.456637,-0.9169993,1.3129357,1.1628771,0.68883467
-0.12260119,1.456637,-0.9169993,1.3129357,1.1628771,0.64469385
0.08364822,1.456637,-0.9169993,1.3129357,1.1628771,0.5939053
0.35335898,1.456637,-0.9169993,1.3129357,1.1628771,0.5130695
0.67066574,1.456637,-0.9169993,1.3129357,1.1628771,0.41893807
1.0831646,1.456637,-0.9169993,1.3129357,1.1628771,0.314702
1.622586,1.456637,-0.9169993,1.3129357,1.1628771,0.24716157
-0.8524068,1.456637,-0.9169993,0.29800728,1.2211158,0.52011603
-0.8365415,1.456637,-0.9169993,0.29800728,1.2211158,0.5528226
-0.81591654,1.456637,-0.9169993,0.29800728,1.2211158,0.58526343
-0.78894544,1.456637,-0.9169993,0.29800728,1.2211158,0.6147792
-0.7572148,1.456637,-0.9169993,0.29800728,1.2211158,0.6339246
-0.71596485,1.456637,-0.9169993,0.29800728,1.2211158,0.6900312
-0.6620227,1.456637,-0.9169993,0.29800728,1.2211158,0.71928084
-0.59856135,1.456637,-0.9169993,0.29800728,1.2211158,0.71848315
-0.51923466,1.456637,-0.9169993,0.29800728,1.2211158,0.707847
-0.4081773,1.456637,-0.9169993,0.29800728,1.2211158,0.65998346
-0.2812546,1.456637,-0.9169993,0.29800728,1.2211158,0.62913823
-0.12260119,1.456637,-0.9169993,0.29800728,1.2211158,0.5916451
0.08364822,1.456637,-0.9169993,0.29800728,1.2211158,0.5339432
0.35335898,1.456637,-0.9169993,0.29800728,1.2211158,0.46640253
0.67066574,1.456637,-0.9169993,0.29800728,1.2211158,0.36509168
1.0831646,1.456637,-0.9169993,0.29800728,1.2211158,0.25394216
-0.8524068,1.456637,-0.9169993,-0.72334456,1.302267,0.48935035
-0.8365415,1.456637,-0.9169993,-0.72334456,1.302267,0.5188661
-0.81591654,1.456637,-0.9169993,-0.72334456,1.302267,0.5614114
-0.78894544,1.456637,-0.9169993,-0.72334456,1.302267,0.5842795
-0.7572148,1.456637,-0.9169993,-0.72334456,1.302267,0.60049987
-0.71596485,1.456637,-0.9169993,-0.72334456,1.302267,0.6398543
-0.6620227,1.456637,-0.9169993,-0.72334456,1.302267,0.6659134
-0.59856135,1.456637,-0.9169993,-0.72334456,1.302267,0.6518201
-0.51923466,1.456637,-0.9169993,-0.72334456,1.302267,0.6212407
-0.4081773,1.456637,-0.9169993,-0.72334456,1.302267,0.5707183
-0.2812546,1.456637,-0.9169993,-0.72334456,1.302267,0.5334912
-0.12260119,1.456637,-0.9169993,-0.72334456,1.302267,0.5061027
0.08364822,1.456637,-0.9169993,-0.72334456,1.302267,0.45558015
0.35335898,1.456637,-0.9169993,-0.72334456,1.302267,0.3917622
0.67066574,1.456637,-0.9169993,-0.72334456,1.302267,0.29444
1.0831646,1.456637,-0.9169993,-0.72334456,1.302267,0.16707008
-0.8524068,1.456637,-0.9169993,-1.2308085,1.3574934,0.44127423
-0.8365415,1.456637,-0.9169993,-1.2308085,1.3574934,0.47451273
-0.81591654,1.456637,-0.9169993,-1.2308085,1.3574934,0.51758987
-0.78894544,1.456637,-0.9169993,-1.2308085,1.3574934,0.54045796
-0.7572148,1.456637,-0.9169993,-1.2308085,1.3574934,0.540192
-0.71596485,1.456637,-0.9169993,-1.2308085,1.3574934,0.5665168
-0.6620227,1.456637,-0.9169993,-1.2308085,1.3574934,0.5896509
-0.59856135,1.456637,-0.9169993,-1.2308085,1.3574934,0.5622624
-0.51923466,1.456637,-0.9169993,-1.2308085,1.3574934,0.52849203
-0.4081773,1.456637,-0.9169993,-1.2308085,1.3574934,0.4814264
-0.2812546,1.456637,-0.9169993,-1.2308085,1.3574934,0.46414232
-0.12260119,1.456637,-0.9169993,-1.2308085,1.3574934,0.44047654
0.08364822,1.456637,-0.9169993,-1.2308085,1.3574934,0.389954
0.35335898,1.456637,-0.9169993,-1.2308085,1.3574934,0.3258703
0.67066574,1.456637,-0.9169993,-1.2308085,1.3574934,0.23865253
1.0831646,1.456637,-0.9169993,-1.2308085,1.3574934,0.12776877
-0.8524068,2.1834602,-0.9169993,1.3129357,1.7479584,0.38889036
-0.8365415,2.1834602,-0.9169993,1.3129357,1.7479584,0.41840613
-0.81591654,2.1834602,-0.9169993,1.3129357,1.7479584,0.47477868
-0.78894544,2.1834602,-0.9169993,1.3129357,1.7479584,0.5447124
-0.7572148,2.1834602,-0.9169993,1.3129357,1.7479584,0.6279417
-0.71596485,2.1834602,-0.9169993,1.3129357,1.7479584,0.6643712
-0.6620227,2.1834602,-0.9169993,1.3129357,1.7479584,0.5630601
-0.59856135,2.1834602,-0.9169993,1.3129357,1.7479584,0.49206275
-0.51923466,2.1834602,-0.9169993,1.3129357,1.7479584,0.4814264
-0.4081773,2.1834602,-0.9169993,1.3129357,1.7479584,0.45722866
-0.2812546,2.1834602,-0.9169993,1.3129357,1.7479584,0.44340155
-0.12260119,2.1834602,-0.9169993,1.3129357,1.7479584,0.39899498
0.08364822,2.1834602,-0.9169993,1.3129357,1.7479584,0.34155875
0.35335898,2.1834602,-0.9169993,1.3129357,1.7479584,0.25700003
-0.8524068,2.1834602,-0.9169993,-0.72334456,1.9279163,0.6007924
-0.8365415,2.1834602,-0.9169993,-0.72334456,1.9279163,0.6340309
-0.81591654,2.1834602,-0.9169993,-0.72334456,1.9279163,0.7042306
-0.78894544,2.1834602,-0.9169993,-0.72334456,1.9279163,0.72417367
-0.7572148,2.1834602,-0.9169993,-0.72334456,1.9279163,0.6664717
-0.71596485,2.1834602,-0.9169993,-0.72334456,1.9279163,0.4505544
-0.6620227,2.1834602,-0.9169993,-0.72334456,1.9279163,0.41997516
-0.59856135,2.1834602,-0.9169993,-0.72334456,1.9279163,0.4127955
-0.51923466,2.1834602,-0.9169993,-0.72334456,1.9279163,0.4056161
-0.4081773,2.1834602,-0.9169993,-0.72334456,1.9279163,0.3782274
-0.2812546,2.1834602,-0.9169993,-0.72334456,1.9279163,0.38141838
-0.12260119,2.1834602,-0.9169993,-0.72334456,1.9279163,0.34046853
0.08364822,2.1834602,-0.9169993,-0.72334456,1.9279163,0.2559098
0.35335898,2.1834602,-0.9169993,-0.72334456,1.9279163,0.14103758
-0.12260119,-1.146403,-1.188629,1.3129357,-0.8169263,0.8064191
0.08364822,-1.146403,-1.188629,1.3129357,-0.8169263,0.89416873
0.35335898,-1.146403,-1.188629,1.3129357,-0.8169263,0.9353846
0.67066574,-1.146403,-1.188629,1.3129357,-0.8169263,0.8896484
1.0831646,-1.146403,-1.188629,1.3129357,-0.8169263,0.84045523
1.622586,-1.146403,-1.188629,1.3129357,-0.8169263,0.70431054
2.2571995,-1.146403,-1.188629,1.3129357,-0.8169263,0.728774
3.0504665,-1.146403,-1.188629,1.3129357,-0.8169263,0.79312366
4.1610403,-1.146403,-1.188629,1.3129357,-0.8169263,0.7205309
5.4302673,-1.146403,-1.188629,1.3129357,-0.8169263,0.5274817
-0.2812546,-1.146403,-1.188629,0.29800728,-0.81604326,0.6446407
-0.12260119,-1.146403,-1.188629,0.29800728,-0.81604326,0.709788
0.08364822,-1.146403,-1.188629,0.29800728,-0.81604326,0.7212223
0.35335898,-1.146403,-1.188629,0.29800728,-0.81604326,0.7935493
0.67066574,-1.146403,-1.188629,0.29800728,-0.81604326,0.8621532
1.0831646,-1.146403,-1.188629,0.29800728,-0.81604326,0.8701305
1.622586,-1.146403,-1.188629,0.29800728,-0.81604326,0.87172586
2.2571995,-1.146403,-1.188629,0.29800728,-0.81604326,0.82918084
3.0504665,-1.146403,-1.188629,0.29800728,-0.81604326,0.74648345
4.1610403,-1.146403,-1.188629,0.29800728,-0.81604326,0.5930545
5.4302673,-1.146403,-1.188629,0.29800728,-0.81604326,0.493339
-0.4081773,-1.146403,-1.188629,-0.72334456,-0.8148129,0.55245036
-0.2812546,-1.146403,-1.188629,-0.72334456,-0.8148129,0.70853835
-0.12260119,-1.146403,-1.188629,-0.72334456,-0.8148129,0.7566676
0.08364822,-1.146403,-1.188629,-0.72334456,-0.8148129,0.7949584
0.35335898,-1.146403,-1.188629,-0.72334456,-0.8148129,0.85000116
0.67066574,-1.146403,-1.188629,-0.72334456,-0.8148129,0.88164425
1.0831646,-1.146403,-1.188629,-0.72334456,-0.8148129,0.88935584
1.622586,-1.146403,-1.188629,-0.72334456,-0.8148129,0.8638285
2.2571995,-1.146403,-1.188629,-0.72334456,-0.8148129,0.7976177
3.0504665,-1.146403,-1.188629,-0.72334456,-0.8148129,0.68434066
4.1610403,-1.146403,-1.188629,-0.72334456,-0.8148129,0.57452077
-0.59856135,-1.146403,-1.188629,-1.2308085,-0.8139756,0.57827
-0.51923466,-1.146403,-1.188629,-1.2308085,-0.8139756,0.65325606
-0.4081773,-1.146403,-1.188629,-1.2308085,-0.8139756,0.68835586
-0.2812546,-1.146403,-1.188629,-1.2308085,-0.8139756,0.72638094
-0.12260119,-1.146403,-1.188629,-1.2308085,-0.8139756,0.7848806
0.08364822,-1.146403,-1.188629,-1.2308085,-0.8139756,0.84683716
0.35335898,-1.146403,-1.188629,-1.2308085,-0.8139756,0.8952322
0.67066574,-1.146403,-1.188629,-1.2308085,-0.8139756,0.93671376
1.0831646,-1.146403,-1.188629,-1.2308085,-0.8139756,0.93485266
1.622586,-1.146403,-1.188629,-1.2308085,-0.8139756,0.89948684
2.2571995,-1.146403,-1.188629,-1.2308085,-0.8139756,0.8202464
3.0504665,-1.146403,-1.188629,-1.2308085,-0.8139756,0.68064475
4.1610403,-1.146403,-1.188629,-1.2308085,-0.8139756,0.59156543
-0.2812546,-0.33506572,-1.188629,1.3129357,-0.7828508,0.6652484
-0.12260119,-0.33506572,-1.188629,1.3129357,-0.7828508,0.72986424
0.08364822,-0.33506572,-1.188629,1.3129357,-0.7828508,0.79767084
0.35335898,-0.33506572,-1.188629,1.3129357,-0.7828508,0.83888626
0.67066574,-0.33506572,-1.188629,1.3129357,-0.7828508,0.8532455
1.0831646,-0.33506572,-1.188629,1.3129357,-0.7828508,0.82745236
1.622586,-0.33506572,-1.188629,1.3129357,-0.7828508,0.7482119
2.2571995,-0.33506572,-1.188629,1.3129357,-0.7828508,0.6386578
3.0504665,-0.33506572,-1.188629,1.3129357,-0.7828508,0.64636916
4.1610403,-0.33506572,-1.188629,1.3129357,-0.7828508,0.5538331
5.4302673,-0.33506572,-1.188629,1.3129357,-0.7828508,0.43417454
-0.4081773,-0.33506572,-1.188629,0.29800728,-0.78098065,0.48113385
-0.2812546,-0.33506572,-1.188629,0.29800728,-0.78098065,0.57632893
-0.12260119,-0.33506572,-1.188629,0.29800728,-0.78098065,0.6850852
0.08364822,-0.33506572,-1.188629,0.29800728,-0.78098065,0.77044183
0.35335898,-0.33506572,-1.188629,0.29800728,-0.78098065,0.81218916
0.67066574,-0.33506572,-1.188629,0.29800728,-0.78098065,0.8536707
1.0831646,-0.33506572,-1.188629,0.29800728,-0.78098065,0.84516186
1.622586,-0.33506572,-1.188629,0.29800728,-0.78098065,0.7659214
2.2571995,-0.33506572,-1.188629,0.29800728,-0.78098065,0.62658554
3.0504665,-0.33506572,-1.188629,0.29800728,-0.78098065,0.5773926
4.1610403,-0.33506572,-1.188629,0.29800728,-0.78098065,0.55877894
5.4302673,-0.33506572,-1.188629,0.29800728,-0.78098065,0.47608152
-0.7572148,-0.33506572,-1.188629,-0.72334456,-0.77837473,0.34530804
-0.71596485,-0.33506572,-1.188629,-0.72334456,-0.77837473,0.40726462
-0.6620227,-0.33506572,-1.188629,-0.72334456,-0.77837473,0.46230757
-0.59856135,-0.33506572,-1.188629,-0.72334456,-0.77837473,0.5205415
-0.51923466,-0.33506572,-1.188629,-0.72334456,-0.77837473,0.5755844
-0.4081773,-0.33506572,-1.188629,-0.72334456,-0.77837473,0.6005798
-0.2812546,-0.33506572,-1.188629,-0.72334456,-0.77837473,0.67902255
-0.12260119,-0.33506572,-1.188629,-0.72334456,-0.77837473,0.740713
0.08364822,-0.33506572,-1.188629,-0.72334456,-0.77837473,0.79921305
0.35335898,-0.33506572,-1.188629,-0.72334456,-0.77837473,0.8406946
0.67066574,-0.33506572,-1.188629,-0.72334456,-0.77837473,0.8521285
1.0831646,-0.33506572,-1.188629,-0.72334456,-0.77837473,0.8231446
1.622586,-0.33506572,-1.188629,-0.72334456,-0.77837473,0.743638
2.2571995,-0.33506572,-1.188629,-0.72334456,-0.77837473,0.6032388
-0.7572148,-0.33506572,-1.188629,-1.2308085,-0.77660125,0.33897945
-0.71596485,-0.33506572,-1.188629,-1.2308085,-0.77660125,0.4440132
-0.6620227,-0.33506572,-1.188629,-1.2308085,-0.77660125,0.5123515
-0.59856135,-0.33506572,-1.188629,-1.2308085,-0.77660125,0.5841466
-0.51923466,-0.33506572,-1.188629,-1.2308085,-0.77660125,0.6389236
-0.4081773,-0.33506572,-1.188629,-1.2308085,-0.77660125,0.6737576
-0.2812546,-0.33506572,-1.188629,-1.2308085,-0.77660125,0.7117823
-0.12260119,-0.33506572,-1.188629,-1.2308085,-0.77660125,0.7766639
0.08364822,-0.33506572,-1.188629,-1.2308085,-0.77660125,0.8213366
0.35335898,-0.33506572,-1.188629,-1.2308085,-0.77660125,0.84952277
0.67066574,-0.33506572,-1.188629,-1.2308085,-0.77660125,0.8473955
1.0831646,-0.33506572,-1.188629,-1.2308085,-0.77660125,0.784907
1.622586,-0.33506572,-1.188629,-1.2308085,-0.77660125,0.62828743
-0.71596485,0.4593686,-1.188629,1.3129357,-0.5274163,0.59419787
-0.6620227,0.4593686,-1.188629,1.3129357,-0.5274163,0.6335523
-0.59856135,0.4593686,-1.188629,1.3129357,-0.5274163,0.69604063
-0.51923466,0.4593686,-1.188629,1.3129357,-0.5274163,0.7518815
-0.4081773,0.4593686,-1.188629,1.3129357,-0.5274163,0.8077219
-0.2812546,0.4593686,-1.188629,1.3129357,-0.5274163,0.8401627
-0.12260119,0.4593686,-1.188629,1.3129357,-0.5274163,0.86622155
0.08364822,0.4593686,-1.188629,1.3129357,-0.5274163,0.8718058
0.35335898,0.4593686,-1.188629,1.3129357,-0.5274163,0.82048535
0.67066574,0.4593686,-1.188629,1.3129357,-0.5274163,0.73938376
1.0831646,0.4593686,-1.188629,1.3129357,-0.5274163,0.634616
-0.78894544,0.4593686,-1.188629,0.29800728,-0.51814646,0.46725357
-0.7572148,0.4593686,-1.188629,0.29800728,-0.51814646,0.52389187
-0.71596485,0.4593686,-1.188629,0.29800728,-0.51814646,0.58691216
-0.6620227,0.4593686,-1.188629,0.29800728,-0.51814646,0.65684587
-0.59856135,0.4593686,-1.188629,0.29800728,-0.51814646,0.71667516
-0.51923466,0.4593686,-1.188629,0.29800728,-0.51814646,0.7663998
-0.4081773,0.4593686,-1.188629,0.29800728,-0.51814646,0.7892679
-0.2812546,0.4593686,-1.188629,0.29800728,-0.51814646,0.81559294
-0.12260119,0.4593686,-1.188629,0.29800728,-0.51814646,0.8182517
0.08364822,0.4593686,-1.188629,0.29800728,-0.51814646,0.7943202
0.35335898,0.4593686,-1.188629,0.29800728,-0.51814646,0.74991363
0.67066574,0.4593686,-1.188629,0.29800728,-0.51814646,0.66562086
1.0831646,0.4593686,-1.188629,0.29800728,-0.51814646,0.55420536
-0.8524068,0.4593686,-1.188629,-0.72334456,-0.5052291,0.33754352
-0.8365415,0.4593686,-1.188629,-0.72334456,-0.5052291,0.36014587
-0.81591654,0.4593686,-1.188629,-0.72334456,-0.5052291,0.42316592
-0.78894544,0.4593686,-1.188629,-0.72334456,-0.5052291,0.4726248
-0.7572148,0.4593686,-1.188629,-0.72334456,-0.5052291,0.5454835
-0.71596485,0.4593686,-1.188629,-0.72334456,-0.5052291,0.61515146
-0.6620227,0.4593686,-1.188629,-0.72334456,-0.5052291,0.68162864
-0.59856135,0.4593686,-1.188629,-0.72334456,-0.5052291,0.71779174
-0.51923466,0.4593686,-1.188629,-0.72334456,-0.5052291,0.73348063
-0.4081773,0.4593686,-1.188629,-0.72334456,-0.5052291,0.73933065
-0.2812546,0.4593686,-1.188629,-0.72334456,-0.5052291,0.7417237
-0.12260119,0.4593686,-1.188629,-0.72334456,-0.5052291,0.74065983
0.08364822,0.4593686,-1.188629,-0.72334456,-0.5052291,0.7060921
