Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,target
0.8411818,0.8275765,1.0875508,0.69393593,0.7575708,0.66519755,0.7556014,0.35714287
0.9244606,0.87796545,1.3266588,0.7000543,0.3858427,1.1943891,0.78074753,0.35714287
0.9244606,0.6764093,0.25067177,0.7255472,0.78235275,1.1533312,0.374816,0.32142857
0.9660999,0.6764093,0.011563333,0.49712974,0.5863506,0.44622153,0.5113239,0.25
1.0077393,0.92835444,0.48977986,1.1273172,1.4086584,1.326687,0.54724705,0.2857143
1.0493786,1.1802993,1.2071048,1.5984281,1.881767,1.7144566,1.1327944,0.35714287
1.0493786,0.7771875,0.48977986,1.8574374,0.9558259,0.89329714,0.49336237,0.32142857
1.0910181,1.1299102,1.4462132,1.4658645,1.5933961,1.2171991,1.6321261,0.2857143
1.0910181,1.3818557,1.2071048,1.2150131,1.2306794,1.3905549,0.9998787,0.32142857
1.1742973,1.0795213,1.0875508,1.0437001,0.9017563,1.0255953,1.4273642,0.35714287
1.2575761,1.2306882,0.8484424,1.2598808,1.4334403,1.363183,1.0789096,0.32142857
1.3408548,1.2810777,0.8484424,1.5413238,1.613672,1.7965726,1.3124101,0.2857143
1.4241335,1.4322447,1.0875508,1.7340511,2.0079293,2.0155482,1.1327944,0.32142857
1.4241335,1.2306882,1.2071048,1.8299047,1.8164328,2.330326,1.5530953,0.35714287
1.5074123,1.3818557,0.9679968,1.449549,1.1180346,1.7053328,1.6213493,0.42857143
1.6323309,1.4322447,1.3266588,2.5375907,3.2087235,2.2436483,1.8871807,0.2857143
1.6323309,1.5330225,0.9679968,1.5454028,1.4942684,1.7737626,1.4632874,0.35714287
1.7156097,1.6841894,1.6853215,2.5294333,2.5643952,2.0839784,2.9038057,0.35714287
-2.8230867,-2.7500434,-2.37952,-1.6351063,-1.5719255,-1.5975529,-1.6512498,0.14285715
-2.3650532,-2.2965422,-2.0208573,-1.5769824,-1.5133502,-1.529123,-1.586588,0.10714286
-1.7821014,-1.943819,-1.5426407,-1.4301425,-1.364659,-1.3968251,-1.4572648,0.21428572
-1.5322648,-1.4903182,-1.3035324,-1.3057365,-1.252014,-1.3420811,-1.2848336,0.17857143
-1.448986,-1.4399291,-1.4230866,-1.282283,-1.2137147,-1.2645272,-1.2848336,0.21428572
-1.3240677,-1.38954,-1.3035324,-1.2884014,-1.252014,-1.3512051,-1.2489104,0.17857143
-1.3240677,-1.3391509,-1.3035324,-1.2353759,-1.1776685,-1.3055851,-1.1770642,0.21428572
-1.3240677,-1.38954,-1.5426407,-1.238435,-1.1911858,-1.2417172,-1.2129874,0.17857143
-1.1158708,-0.9864279,-0.8253159,-1.1466601,-1.0852996,-1.1687253,-1.1339564,0.25
-0.9909525,-1.0872059,-1.1839782,-1.1415615,-1.1551393,-1.0364274,-0.92560214,0.17857143
-0.9493131,-0.936039,-1.0644242,-1.1181079,-1.1055757,-1.3329571,-0.92560214,0.21428572
-0.9493131,-0.7344828,-0.8253159,-1.0161358,-0.98617214,-1.0637993,-0.9615253,0.21428572
-0.9076737,-0.9864279,-1.1839782,-1.1160684,-1.0582649,-1.0866094,-1.1052178,0.17857143
-0.9076737,-0.9864279,-0.94486994,-1.1181079,-1.1055757,-1.1322292,-1.0154101,0.17857143
-0.9076737,-0.9864279,-1.0644242,-1.055905,-1.1123344,-1.0774853,-0.88967896,0.25
-0.8660343,-0.83526105,-0.94486994,-0.9396568,-0.8645156,-1.0774853,-0.9004559,0.35714287
-0.7827553,-0.68409383,-0.94486994,-0.9957414,-0.99067783,-1.0409893,-0.85375583,0.25
-0.741116,-0.7344828,-0.94486994,-1.0283724,-1.0109539,-0.9315014,-1.0118177,0.21428572
-0.741116,-0.78487176,-0.7057617,-0.9151835,-0.9366083,-0.7855175,-0.92560214,0.21428572
-0.741116,-0.78487176,-0.8253159,-1.0069584,-0.91633224,-1.1413532,-0.9615253,0.25
-0.741116,-0.6337049,-0.46665338,-1.0344908,-1.033483,-1.1367912,-0.86453277,0.21428572
-0.6578372,-0.78487176,-0.7057617,-0.9600512,-0.9321025,-1.0364274,-0.86453277,0.25
-0.49127945,-0.3817598,-0.7057617,-0.78261983,-0.8825388,-0.7718315,-0.52326286,0.21428572
-0.4496401,-0.33137083,-0.46665338,-0.69696325,-0.73610044,-0.74445957,-0.74598634,0.25
-0.4080007,-0.68409383,-0.8253159,-0.76528454,-0.70455986,-0.91781545,-0.66336304,0.2857143
-0.32472172,-0.2305929,-0.22754511,-0.53176844,-0.49053457,-0.02366405,-0.6094784,0.21428572
-0.32472172,-0.48253772,-0.46665338,-0.6388391,-0.50855774,-0.7125256,-0.6597708,0.25
-0.32472172,-0.3817598,-0.58620745,-0.7581465,-0.7698939,-0.7672695,-0.63821685,0.2857143
-0.24144296,-0.28098187,-0.10799071,-0.6510758,-0.6887896,-0.5847897,-0.5304474,0.25
-0.24144296,-0.28098187,0.13111737,-0.6704505,-0.6955483,-0.29738387,-0.6346246,0.25
-0.24144296,-0.33137083,0.011563333,-0.68268716,-0.8036874,-0.7581456,-0.34364706,0.25
-0.19980358,-0.28098187,-0.7057617,-0.54706424,-0.35761356,-0.6805916,-0.63821685,0.2857143
-0.1581642,-0.029036755,-0.22754511,-0.46854585,-0.60768527,-0.57566565,-0.09936969,0.35714287
-0.1581642,-0.079425715,0.13111737,-0.25338468,-0.11430064,-0.34756586,-0.22869298,0.25
-0.11652483,-0.079425715,-0.46665338,-0.26154247,-0.055725235,-0.63953364,-0.3149086,0.32142857
-0.07488545,0.07174117,-0.10799071,-0.23706923,-0.33508462,-0.26088795,0.04432299,0.32142857
-0.07488545,0.12213013,0.25067177,-0.31864682,-0.46800563,-0.42968184,-0.027523348,0.32142857
-0.07488545,-0.2305929,-0.7057617,-0.5103544,-0.4792701,-0.18789598,-0.7100632,0.25
-0.033246078,0.021352207,-0.7057617,-0.6327209,-0.6437316,-0.8128895,-0.39393947,0.25
-0.033246078,0.07174117,0.011563333,-0.3900273,-0.2314513,-0.42968184,-0.5088936,0.2857143
-0.033246078,-0.12981468,-0.34709916,-0.5062755,-0.51756936,-0.3156319,-0.5304474,0.2857143
-0.033246078,-0.28098187,-0.58620745,-0.33496237,-0.13908246,-0.09665601,-0.69210166,0.21428572
-0.033246078,-0.2305929,-0.58620745,-0.5052558,-0.46800563,-0.22439191,-0.6885093,0.32142857
0.008393298,0.07174117,-0.46665338,-0.4746641,-0.3553607,-0.55285573,-0.49811667,0.2857143
0.008393298,-0.029036755,0.13111737,-0.26970023,-0.24722151,-0.24720186,-0.20713915,0.25
0.008393298,-0.079425715,0.13111737,-0.4471317,-0.50179905,-0.19702001,-0.45860118,0.2857143
0.050032675,0.22290835,0.011563333,-0.30946937,-0.27650923,-0.7672695,-0.06344646,0.25
0.050032675,0.22290835,0.48977986,-0.21259588,-0.1728759,-0.48442575,0.008399768,0.2857143
0.050032675,-0.12981468,-0.22754511,-0.5174924,-0.50630486,-0.59847564,-0.40112412,0.2857143
0.050032675,-0.029036755,-0.46665338,-0.40124416,-0.3959129,-0.29738387,-0.36879328,0.2857143
0.09167255,0.47485346,0.011563333,0.35232943,0.76883525,-0.037350137,0.037138347,0.2857143
0.13331193,0.17251939,0.48977986,0.23812073,0.0366436,0.18162574,0.40355438,0.2857143
0.13331193,-0.12981468,-0.10799071,-0.35331735,-0.4004186,-0.23351592,-0.33646244,0.2857143
0.13331193,-0.18020394,-0.34709916,-0.41450056,-0.48152298,-0.20614387,-0.35083172,0.25
0.1749513,0.17251939,0.011563333,-0.029046198,-0.24496864,0.45990762,0.037138347,0.32142857
0.1749513,0.22290835,0.011563333,-0.289075,-0.44097078,-0.36581388,0.080246106,0.2857143
0.21659067,0.2732973,0.011563333,-0.059637792,-0.2900267,0.09038589,-0.005969414,0.32142857
0.21659067,0.4244642,-0.22754511,-0.05046024,-0.098530285,-0.36581388,-0.06344646,0.17857143
0.25823006,0.2732973,0.011563333,-0.16160989,-0.082760066,-0.14683801,-0.17840056,0.25
0.25823006,0.021352207,-0.34709916,-0.46854585,-0.56262726,-0.31106982,-0.32209313,0.25
0.25823006,-0.079425715,-0.22754511,-0.24726643,-0.12331224,-0.20158194,-0.42267796,0.21428572
0.25823006,0.4244642,0.8484424,-0.18506348,-0.24947451,-0.046474013,-0.1352928,0.2857143
0.25823006,0.47485346,-0.10799071,0.016841313,0.1019776,-0.087532,-0.027523348,0.2857143
0.29986942,0.37407523,0.6093343,0.0066441153,-0.062483978,-0.014540038,0.28860047,0.2857143
0.3415088,0.37407523,-0.34709916,0.0035849316,-0.20666946,-0.019102111,-0.06344646,0.35714287
0.3415088,0.07174117,-0.34709916,-0.3298638,-0.25848612,-0.23807798,-0.38675484,0.21428572
0.3415088,0.47485346,0.37022582,0.21772633,0.27770367,0.021955872,0.15209234,0.35714287
0.3415088,0.2732973,0.13111737,0.03213711,0.17181748,-0.20614387,0.11616922,0.2857143
0.3415088,0.4244642,0.48977986,0.13512886,0.25066882,0.13144374,0.051507637,0.2857143
0.3415088,0.52524245,0.37022582,0.08720205,0.072689906,0.31392372,0.080246106,0.32142857
0.3831482,0.52524245,0.37022582,0.3502899,0.42639488,0.22268373,0.18801546,0.35714287
0.3831482,0.47485346,0.37022582,0.0066441153,-0.0039085806,-0.060160097,0.2742312,0.35714287
0.3831482,0.32368627,0.8484424,0.22996294,0.09521886,0.43709752,0.31733885,0.2857143
0.3831482,0.07174117,-0.22754511,0.10453726,0.30699137,0.13600582,-0.005969414,0.42857143
0.3831482,0.32368627,-0.46665338,-0.05249978,0.1019776,-0.25632587,-0.034707993,0.2857143
0.42478755,0.4244642,-0.22754511,-0.089209616,-0.18639338,0.11319585,-0.08859267,0.2857143
0.42478755,0.4244642,0.37022582,0.30134332,0.61113256,0.30936164,-0.027523348,0.2857143
0.42478755,0.2732973,-0.10799071,0.3329547,0.32726744,0.3823536,0.0012151235,0.32142857
0.42478755,0.47485346,0.37022582,0.37578303,0.4917289,0.2546177,0.40355438,0.35714287
0.42478755,0.37407523,0.13111737,0.09637948,0.09071312,-0.17420991,0.2239388,0.32142857
0.42478755,0.5756314,0.8484424,0.55117494,0.51425797,0.19531183,0.7987091,0.2857143
0.42478755,0.4244642,-0.10799071,0.08720205,0.40837166,-0.16964796,-0.09936969,0.32142857
0.42478755,0.4244642,-0.10799071,-0.008651682,-0.098530285,0.28198972,0.0012151235,0.35714287
0.42478755,0.22290835,0.37022582,-0.067795575,-0.048966497,0.10863378,-0.1352928,0.2857143
0.42478755,0.6764093,0.13111737,0.057630107,0.032137726,-0.06928411,0.21675403,0.2857143
0.46642694,0.4244642,1.3266588,-0.004572851,0.19885218,-0.06928411,-0.09936969,0.2857143
0.46642694,0.92835444,0.6093343,0.19631217,0.047908075,0.040203895,0.44306996,0.32142857
0.46642694,0.32368627,0.25067177,0.44410422,0.71476585,0.34585768,0.29219276,0.32142857
0.46642694,0.32368627,0.13111737,-0.077992775,-0.03094341,-0.14683801,0.022769058,0.32142857
0.46642694,0.32368627,0.48977986,0.0015455162,-0.10303616,0.18162574,0.06946919,0.2857143
0.59134555,0.47485346,0.25067177,0.11677388,0.32501444,0.18618782,-0.11373887,0.32142857
0.63298494,0.6260204,-0.10799071,0.28808707,0.47821155,0.13600582,0.18083093,0.35714287
0.63298494,0.52524245,0.72888833,0.7173895,0.4354065,1.427051,0.64783186,0.35714287
0.63298494,0.6764093,0.25067177,0.32887587,0.120000824,0.3549817,0.5149162,0.32142857
0.63298494,0.5756314,0.48977986,0.620516,0.48046443,0.9845373,0.4251084,0.35714287
0.6746243,0.8275765,0.6093343,0.49407056,0.5525572,0.11775779,0.81307834,0.32142857
0.6746243,0.47485346,0.13111737,0.06782731,-0.11430064,0.16337785,0.4394777,0.2857143
0.6746243,0.6260204,0.9679968,0.5848257,0.5390398,0.69256943,0.5903549,0.32142857
0.7162637,0.7267983,0.011563333,0.412493,0.35204926,0.7381894,0.2239388,0.25
0.7162637,0.52524245,0.13111737,0.59094405,0.5345339,1.0392811,0.4287007,0.32142857
0.7162637,0.52524245,0.37022582,0.2615743,0.29797974,0.15425384,0.18801546,0.25
0.7162637,0.6260204,0.6093343,0.71331066,0.931044,0.89329714,0.39636984,0.35714287
0.75790304,0.6260204,0.13111737,0.40739426,0.3790841,0.92979324,0.33170813,0.35714287
0.75790304,0.6260204,0.25067177,0.52772135,0.62239707,0.93435514,0.21316177,0.2857143
0.75790304,0.87796545,0.48977986,0.86932784,1.0008838,1.267381,0.60113174,0.39285713
0.75790304,0.87796545,1.4462132,0.7959079,0.9220325,0.42341158,1.0753174,0.32142857
0.7995424,0.8275765,0.48977986,0.42065063,0.36331376,0.6560734,0.33170813,0.35714287
0.7995424,0.8275765,0.25067177,0.7469615,0.45568258,1.107711,0.8346322,0.2857143
0.7995424,0.87796545,0.72888833,0.4757157,0.056919686,0.2956757,0.72686285,0.35714287
0.7995424,0.87796545,1.3266588,1.398563,0.9896194,1.5091667,2.016504,0.5
0.7995424,0.6260204,0.25067177,0.97945774,1.0256658,2.3713841,0.6190933,0.2857143
0.7995424,0.7771875,0.37022582,0.4094338,0.2957269,0.46446955,0.6909397,0.39285713
0.8411818,0.87796545,0.37022582,0.44818306,0.5750861,0.28655168,0.5939472,0.35714287
0.8411818,1.0795213,0.72888833,1.0243254,0.9603317,1.0940251,0.8777401,0.2857143
0.8411818,0.9787434,1.0875508,0.66844285,0.72377735,0.54658556,0.8238554,0.32142857
0.8411818,0.37407523,0.48977986,0.53282005,0.45342973,1.0575291,0.46821606,0.35714287
0.8411818,1.1299102,0.9679968,1.0712326,0.5638216,1.5547869,0.9783249,0.35714287
0.8411818,0.6260204,0.13111737,0.31663924,0.5210166,0.17706381,0.18801546,0.35714287
0.8828212,0.8275765,0.37022582,0.8642294,1.219415,0.59676754,0.36044672,0.2857143
0.9244606,0.7771875,0.6093343,0.8988998,0.9197795,1.1487689,0.7232706,0.35714287
0.9244606,1.1299102,0.6093343,1.0437001,0.6629492,1.0529672,1.2441562,0.35714287
0.9244606,0.9787434,0.37022582,0.93968856,1.0572063,1.2171991,0.762786,0.35714287
0.9244606,1.1802993,0.48977986,0.7469615,0.8296637,0.59676754,0.6909397,0.39285713
0.9244606,0.92835444,0.6093343,0.9060378,1.3253013,0.2956757,0.90647864,0.39285713
0.9244606,1.0795213,0.6093343,0.8163023,0.65844345,1.0666533,0.8238554,0.32142857
0.9660999,1.2306882,0.6093343,0.73574436,0.52777535,1.0894632,0.7987091,0.35714287
0.9660999,0.7267983,0.13111737,0.5827864,0.66970795,0.5420235,0.72686285,0.32142857
0.9660999,1.0795213,0.6093343,0.9845562,0.6088797,0.6834453,1.2297869,0.32142857
0.9660999,0.8275765,-0.10799071,0.5532145,0.579592,0.63782537,0.38559282,0.32142857
0.9660999,0.8275765,0.37022582,0.61133844,0.5300282,0.8066192,0.72686285,0.2857143
0.9660999,0.7771875,1.0875508,1.204816,1.4154171,1.5137289,0.6226858,0.35714287
1.0077393,1.0291324,0.9679968,1.6127044,1.902043,1.2901909,1.6429032,0.39285713
1.0077393,0.8275765,0.8484424,1.0018916,1.3207953,0.5192135,0.71608585,0.35714287
1.0077393,1.1299102,1.6853215,1.4781013,1.1563338,1.6870847,1.6896033,0.53571427
1.0493786,1.1299102,0.25067177,0.83465743,0.85669833,1.0529672,0.65860885,0.32142857
1.0493786,1.0291324,0.37022582,0.73472476,0.55706304,0.88873523,0.90288615,0.42857143
1.0493786,1.0291324,1.0875508,1.1140609,0.7733413,1.8558786,1.1471636,0.32142857
1.0910181,1.0795213,0.9679968,1.18952,1.172104,0.61957747,1.8548498,0.35714287
1.0910181,1.1802993,0.8484424,1.058996,1.0189071,0.7290655,1.1148328,0.32142857
1.0910181,1.1299102,0.72888833,0.6439696,0.76883525,0.38691565,0.7843398,0.2857143
1.1326579,1.2810777,1.5657673,1.2496836,1.0504475,0.8841733,1.8045574,0.32142857
1.1326579,1.0291324,0.8484424,0.7938686,0.65844345,1.1168351,0.94240177,0.35714287
1.1742973,0.92835444,0.25067177,0.8540319,0.4646942,1.0484052,0.866963,0.32142857
1.1742973,1.0795213,1.4462132,0.8988998,0.68547815,0.79293346,1.4165872,0.39285713
1.1742973,1.1802993,0.9679968,1.2241907,1.4064057,0.99822307,1.1579406,0.39285713
1.2159367,1.2306882,1.5657673,1.168106,1.2779903,0.60132945,1.2728947,0.39285713
1.2575761,1.0795213,0.25067177,0.9855761,0.88598603,0.94804126,1.2405639,0.35714287
1.2575761,1.0291324,1.0875508,1.3139262,1.217162,1.1122732,1.333964,0.35714287
1.2992154,1.3314667,1.2071048,1.6198424,1.6091663,1.5821588,1.6716417,0.39285713
1.2992154,1.3314667,0.37022582,1.4383321,1.4041526,1.8102586,1.0429865,0.32142857
1.3408548,1.2810777,0.37022582,1.1334356,1.3613474,0.30936164,1.2118254,0.32142857
1.3824942,1.4322447,0.9679968,1.759544,1.3793707,2.0201106,1.8764037,0.35714287
1.4241335,1.3818557,1.0875508,1.514811,1.3748649,1.8513167,1.5207646,0.42857143
1.465773,1.6841894,1.5657673,1.9257586,1.1067702,2.43069,2.1494195,0.42857143
1.465773,1.4322447,0.8484424,1.2476443,1.3388184,1.0757772,0.9783249,0.39285713
1.465773,1.4322447,1.3266588,1.6229016,1.4221759,1.5182908,2.1278658,0.42857143
1.5074123,1.2810777,1.9244299,2.1154268,2.566648,1.8513167,1.4417336,0.32142857
1.6323309,1.6841894,0.9679968,1.7167159,1.6790061,1.6414648,1.8835882,0.39285713
1.6323309,1.5834116,1.2071048,2.5539067,3.253782,2.2801442,1.8979577,0.35714287
1.6739703,1.6338005,1.5657673,1.6127044,1.7330757,1.226323,1.7901881,0.35714287
1.8821672,1.4322447,1.3266588,2.047105,2.120574,1.6916466,1.4453259,0.35714287
1.965446,1.9865239,1.8048759,2.7415352,1.9899061,2.8367078,2.9253597,0.42857143
-3.239481,-2.8004324,-2.37952,-1.6310275,-1.562914,-1.5884289,-1.6584344,0.10714286
-3.0312839,-3.0019882,-2.7381823,-1.6504022,-1.585443,-1.6021149,-1.6728036,0.10714286
-2.6148899,-2.5988762,-2.0208573,-1.5953372,-1.542638,-1.538247,-1.608142,0.14285715
-2.0319378,-1.9942082,-1.5426407,-1.4464581,-1.3804293,-1.405949,-1.5003725,0.17857143
-2.0319378,-2.0949862,-1.7817491,-1.5076412,-1.4570278,-1.478941,-1.5003725,0.21428572
-1.9902985,-1.943819,-1.9013032,-1.4994835,-1.4795568,-1.437883,-1.5003725,0.17857143
-1.9486591,-1.9942082,-1.6621948,-1.4627734,-1.4029582,-1.460693,-1.5003725,0.14285715
-1.9486591,-1.9942082,-1.9013032,-1.4464581,-1.3669119,-1.4333211,-1.5003725,0.17857143
-1.9486591,-1.9942082,-1.7817491,-1.4923455,-1.4502691,-1.4470071,-1.5003725,0.17857143
-1.6988226,-1.6918741,-1.6621948,-1.4189255,-1.3556474,-1.415073,-1.4213415,0.17857143
-1.6571833,-1.591096,-1.6621948,-1.3342887,-1.2249793,-1.3238331,-1.4285263,0.21428572
-1.5739043,-1.591096,-1.4230866,-1.344486,-1.3060836,-1.2462792,-1.3602722,0.17857143
-1.448986,-1.7422631,-1.4230866,-1.3434662,-1.2925663,-1.2234693,-1.3602722,0.21428572
-1.448986,-1.591096,-1.6621948,-1.3628409,-1.297072,-1.3420811,-1.3854184,0.17857143
-1.4073467,-1.38954,-0.8253159,-1.1374826,-0.9771605,-1.1687253,-1.187841,0.2857143
-1.3657072,-1.38954,-1.3035324,-1.2445532,-1.1393691,-1.3010231,-1.2704643,0.17857143
-1.3657072,-1.38954,-1.3035324,-1.2904408,-1.2114619,-1.337519,-1.335126,0.21428572
-1.2407889,-1.288762,-1.4230866,-1.2292575,-1.1461279,-1.2189072,-1.2489104,0.17857143
-1.2407889,-1.3391509,-1.3035324,-1.2414942,-1.1281047,-1.1915352,-1.2812413,0.21428572
-1.0742313,-1.1879841,-1.0644242,-1.0783387,-0.9073206,-1.0273033,-1.1555102,0.21428572
-0.9909525,-1.591096,-1.1839782,-1.1038319,-1.0424945,-1.0729233,-1.1375487,0.21428572
-0.9076737,-0.83526105,-0.7057617,-1.0457077,-0.99518365,-0.92237747,-1.0513332,0.25
-0.8243947,-0.936039,-1.0644242,-0.9406765,-0.7789055,-1.0318654,-1.0082253,0.21428572
-0.7827553,-0.88565,-0.7057617,-0.9406765,-0.8645156,-0.71708757,-0.9615253,0.25
-0.741116,-0.83526105,-0.46665338,-0.98452455,-0.9028149,-0.88131946,-1.0333716,0.21428572
-0.6161978,-0.78487176,-0.8253159,-0.679628,-0.458994,-0.8995674,-0.7890942,0.25
-0.5329188,-0.5833159,-0.7057617,-0.73673236,-0.6617548,-0.74445957,-0.7280248,0.21428572
-0.4496401,-0.43214875,-0.10799071,-0.62558275,-0.5400983,-0.25632587,-0.6741401,0.32142857
-0.4496401,-0.33137083,-0.8253159,-0.7907775,-0.86676854,-0.8585095,-0.6741401,0.32142857
-0.4080007,-0.43214875,-0.46665338,-0.6327209,-0.41168308,-0.6486576,-0.7352094,0.25
-0.1581642,-0.18020394,-0.46665338,-0.35841596,-0.12556511,-0.38406175,-0.51607823,0.2857143
-0.1581642,-0.12981468,-0.10799071,-0.48384163,-0.32156727,-0.4479297,-0.38675484,0.39285713
-0.1581642,-0.2305929,-0.58620745,-0.70614076,-0.6730193,-0.70340157,-0.61307067,0.32142857
-0.11652483,0.47485346,-0.10799071,-0.29213405,-0.32382014,-0.24263993,-0.25383916,0.2857143
-0.07488545,-0.079425715,0.011563333,-0.3981851,-0.32156727,-0.3247559,-0.5088936,0.2857143
0.008393298,0.021352207,-0.22754511,-0.2880552,-0.071495585,-0.2836979,-0.44782427,0.2857143
0.050032675,0.22290835,0.25067177,-0.17894511,-0.15485281,0.044765834,-0.30772397,0.2857143
0.050032675,-0.029036755,-0.22754511,-0.39410615,-0.43195918,-0.21982996,-0.38675484,0.2857143
0.1749513,0.32368627,0.011563333,0.021939913,-0.01517306,0.09038589,-0.0023771455,0.35714287
0.21659067,0.6260204,0.25067177,0.18713462,0.09747186,0.57395744,0.20597723,0.32142857
0.29986942,0.021352207,0.48977986,-0.01477005,-0.07825419,0.031079885,0.101799935,0.2857143
0.3415088,0.37407523,0.13111737,0.19733182,0.33853194,0.28655168,0.06228455,0.2857143
0.3831482,0.2732973,0.25067177,0.0015455162,0.12675942,-0.22439191,0.04432299,0.32142857
0.46642694,0.52524245,0.48977986,0.477755,0.6922369,0.82030535,0.1700539,0.2857143
0.5497057,0.5756314,0.6093343,0.58380604,0.70800716,0.8431153,0.25986192,0.32142857
0.63298494,0.4244642,0.011563333,0.016841313,0.047908075,-0.03278806,0.026361434,0.32142857
0.6746243,0.37407523,0.011563333,0.3125603,0.31600296,0.2546177,0.40355438,0.39285713
0.7162637,0.8275765,0.48977986,0.5776877,0.47595868,0.4325356,0.7340474,0.32142857
0.8411818,1.0795213,0.9679968,1.0600157,0.7485593,0.6515115,1.104056,0.4642857
1.1326579,1.0795213,1.3266588,1.5025744,1.6902707,1.5730346,1.0573559,0.2857143
-2.240135,-2.1957643,-1.9013032,-1.5147792,-1.4390047,-1.478941,-1.5362957,0.14285715
-2.1152167,-2.1453753,-1.7817491,-1.4729708,-1.4052112,-1.4424449,-1.5111494,0.14285715
-2.0319378,-1.943819,-1.4230866,-1.420965,-1.2948191,-1.4470071,-1.4788187,0.14285715
-1.9902985,-1.943819,-1.6621948,-1.4709313,-1.3894408,-1.4424449,-1.5219264,0.17857143
-1.6988226,-1.5407071,-1.3035324,-1.3342887,-1.2948191,-1.3466432,-1.3063875,0.25
-1.6571833,-1.6918741,-1.6621948,-1.3801762,-1.364659,-1.3694532,-1.3279414,0.25
-1.1575103,-1.288762,-0.94486994,-1.1283052,-1.0312301,-1.0911713,-1.1950258,0.25
-1.0742313,-1.137595,-0.94486994,-1.0926148,-0.988425,-1.0820473,-1.1267717,0.21428572
-1.0325918,-1.0368168,0.48977986,-0.9396568,-0.8397338,-1.0044934,-0.9615253,0.21428572
-0.9909525,-0.9864279,-1.1839782,-1.0538656,-0.9974366,-1.1002953,-1.0908486,0.25
-0.9076737,-1.0368168,-0.46665338,-1.0049189,-0.87578005,-0.95431143,-1.1375487,0.21428572
-0.8660343,-0.936039,-0.58620745,-0.96616954,-0.7653881,-1.0546753,-1.0908486,0.17857143
-0.6994766,-1.0368168,-0.58620745,-0.9172229,-0.8892975,-0.81745154,-0.92560214,0.2857143
-0.6578372,-0.88565,-0.46665338,-0.9192624,-0.93435544,-0.8950054,-0.85375583,0.25
-0.6161978,-0.5833159,-0.22754511,-0.7408112,-0.6842838,-0.6942776,-0.74598634,0.25
-0.5745582,-0.532927,23.683287,-0.47874305,-0.12331224,-0.5893517,-0.75676334,0.25
-0.5329188,-0.6337049,-0.46665338,-0.6837069,-0.5220752,-0.57566565,-0.7675403,0.25
-0.5329188,-0.6337049,-0.7057617,-0.7530479,-0.5603744,-0.84026146,-0.88249433,0.21428572
-0.49127945,-0.48253772,-0.7057617,-0.679628,-0.41844183,-0.8721954,-0.8465712,0.21428572
-0.49127945,-0.532927,-1.1839782,-0.8081128,-0.71582437,-0.9725594,-0.7998711,0.2857143
-0.4080007,-0.28098187,0.011563333,-0.28499603,-0.19315198,-0.4479297,-0.31131622,0.21428572
-0.36636132,-0.5833159,-0.10799071,-0.5756164,-0.38690126,-0.73989755,-0.5807398,0.25
-0.32472172,-0.18020394,-0.10799071,-0.4318359,-0.49278745,-0.42055783,-0.5412244,0.25
-0.28308234,-0.3817598,-0.7057617,-0.5929518,-0.39816573,-0.70340157,-0.71724784,0.25
-0.19980358,-0.18020394,-0.10799071,-0.09634776,0.007355898,-0.21070595,-0.0023771455,0.2857143
-0.19980358,-0.28098187,0.011563333,-0.39410615,-0.3711309,-0.34300378,-0.43345496,0.25
-0.1581642,-0.2305929,-0.22754511,-0.37779072,-0.20666946,-0.28825983,-0.62744,0.21428572
0.008393298,-0.2305929,-0.94486994,-0.6469969,-0.5108106,-0.7307735,-0.6705477,0.25
0.09167255,0.12213013,-0.34709916,-0.18506348,-0.019678932,0.08126188,-0.42627034,0.25
0.09167255,0.12213013,-0.22754511,-0.26460165,-0.2111752,-0.21982996,-0.25383916,0.25
0.13331193,-0.2305929,0.011563333,-0.12897876,-0.14809407,-0.5893517,-0.016746435,0.32142857
0.13331193,0.12213013,-0.22754511,-0.15957035,0.038896468,-0.11946597,-0.3903472,0.2857143
0.1749513,0.22290835,0.48977986,0.031117342,0.1583,0.044765834,-0.05626182,0.2857143
0.21659067,0.021352207,-0.22754511,0.08516264,0.3880956,0.28198972,-0.18558522,0.2857143
0.21659067,0.12213013,-0.58620745,-0.32782435,-0.30129117,-0.39774784,-0.21432368,0.35714287
0.3415088,0.32368627,-0.10799071,0.0025651632,0.1515414,-0.06472204,-0.005969414,0.2857143
0.46642694,0.4244642,-0.46665338,0.081083685,0.26418632,-0.30194592,0.15568483,0.25
0.46642694,0.2732973,0.25067177,0.020920144,-0.048966497,0.24093175,-0.33646244,0.21428572
0.5080663,0.7771875,0.25067177,0.5103861,0.24841596,0.28198972,0.84181696,0.35714287
0.59134555,0.5756314,0.25067177,0.18407555,0.33402607,-0.037350137,0.16646163,0.2857143
0.63298494,0.6260204,1.2071048,0.6235752,0.5976152,0.7199413,0.7089013,0.32142857
0.7162637,0.22290835,0.011563333,0.16368103,0.35430214,0.17706381,-0.1352928,0.25
0.7162637,0.7267983,0.6093343,0.84587425,0.8927448,0.79293346,0.9567711,0.25
0.7995424,0.8275765,0.48977986,0.46347898,0.60212094,0.5785195,0.24190034,0.2857143
1.0077393,0.87796545,0.25067177,0.7765332,1.0977584,0.3823536,0.7196781,0.2857143
